Year,Deaths,Cases,Summary Interval,N,Median Obs,Median Rel,Observed,Expected,Relative,SE Obs,SE Rel,Obs Cum CIs Lower,Obs Cum CIs Upper,Rel Cum CIs Lower,Rel Cum CIs Upper,Specified COD,Other CODs,SE Specified COD,SE Other CODs,Specified COD Cum CI Lower,Specified COD Cum CI Upper,Other CODs Cum CI Lower,Other CODs Cum CI Upper,interval,b,a
2007,144,3574,5,3518,.,.,91.939,94.759,97.024,0.463,0.489,90.981,92.799,95.898,97.844,2.945,5.116,0.478,0.017,2.111,3.993,5.082,5.149,6,0.05241,0.0282000000000001
2007,144,3574,6,3518,.,.,90.901,93.751,96.959,0.490,0.522,89.891,91.814,95.746,97.831,3.006,6.093,0.509,0.022,2.122,4.126,6.051,6.136,7,0.06249,0.0285000000000001
2007,144,3574,7,3518,.,.,89.912,92.701,96.959,0.514,0.522,88.856,90.873,95.746,97.831,3.006,7.082,0.538,0.027,2.079,4.196,7.030,7.134,8,0.0729900000000001,0.0278899999999999
2007,144,3574,8,3518,.,.,88.691,91.597,96.828,0.542,0.592,87.582,89.708,95.434,97.801,3.127,8.181,0.570,0.032,2.146,4.392,8.118,8.245,9,0.0840300000000001,0.0290599999999999
2007,144,3574,9,3518,.,.,.,90.429,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,0.09571,
2007,144,3574,10,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,,
2007,144,3574,11,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,,
2007,144,3574,12,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,,
2007,144,3574,13,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,,
2007,144,3574,14,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,,
2007,144,3574,15,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,,
2007,144,3574,16,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,,
2007,144,3574,17,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,,
2007,144,3574,18,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,,
2007,144,3574,19,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,,
2007,144,3574,20,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,,
2007,144,3574,21,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,,
2007,144,3574,22,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,,
2007,144,3574,23,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,,
2007,144,3574,24,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,,
2007,144,3574,25,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,,
2007,144,3574,26,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,,
2007,144,3574,27,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,,
2007,144,3574,28,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,,
2007,144,3574,29,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,,
2007,144,3574,30,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,,
2007,144,3574,31,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,,
2007,144,3574,32,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,,
2007,144,3574,33,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,,
2007,144,3574,34,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,,
2007,144,3574,35,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,,
2007,144,3574,36,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,,
2007,144,3574,37,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,,
2007,144,3574,38,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,,
2007,144,3574,39,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,,
2007,144,3574,40,3518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,,
2008,158,3862,0,3788,.,.,97.003,99.101,97.883,0.278,0.280,96.407,97.501,97.257,98.368,2.107,0.890,0.279,0.001,1.611,2.708,0.887,0.892,1,0.00899000000000001,0.02098
2008,158,3862,1,3788,.,.,96.094,98.288,97.768,0.316,0.321,95.425,96.667,97.042,98.317,2.221,1.685,0.319,0.004,1.658,2.914,1.678,1.692,2,0.01712,0.02194
2008,158,3862,2,3788,.,.,94.992,97.436,97.492,0.356,0.365,94.244,95.644,96.665,98.115,2.492,2.517,0.362,0.006,1.853,3.277,2.505,2.529,3,0.0256399999999999,0.02444
2008,158,3862,3,3788,.,.,93.689,96.532,97.055,0.398,0.412,92.861,94.424,96.129,97.763,2.915,3.396,0.406,0.009,2.194,3.791,3.378,3.415,4,0.03468,0.02843
2008,158,3862,4,3788,.,.,92.455,95.596,96.714,0.433,0.453,91.559,93.259,95.698,97.494,3.242,4.303,0.444,0.013,2.452,4.198,4.278,4.329,5,0.04404,0.0314100000000001
2008,158,3862,5,3788,.,.,91.373,94.626,96.562,0.461,0.487,90.423,92.233,95.465,97.398,3.387,5.240,0.476,0.017,2.541,4.413,5.207,5.274,6,0.05374,0.03253
2008,158,3862,6,3788,.,.,90.275,93.605,96.443,0.488,0.521,89.273,91.188,95.263,97.333,3.499,6.226,0.507,0.022,2.602,4.595,6.184,6.268,7,0.06395,0.0333
2008,158,3862,7,3788,.,.,88.893,92.513,96.087,0.520,0.562,87.829,89.869,94.820,97.049,3.831,7.277,0.543,0.027,2.866,5.000,7.224,7.329,8,0.07487,0.0362
2008,158,3862,8,3788,.,.,.,91.384,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,0.08616,
2008,158,3862,9,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,,
2008,158,3862,10,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,,
2008,158,3862,11,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,,
2008,158,3862,12,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,,
2008,158,3862,13,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,,
2008,158,3862,14,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,,
2008,158,3862,15,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,,
2008,158,3862,16,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,,
2008,158,3862,17,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,,
2008,158,3862,18,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,,
2008,158,3862,19,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,,
2008,158,3862,20,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,,
2008,158,3862,21,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,,
2008,158,3862,22,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,,
2008,158,3862,23,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,,
2008,158,3862,24,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,,
2008,158,3862,25,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,,
2008,158,3862,26,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,,
2008,158,3862,27,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,,
2008,158,3862,28,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,,
2008,158,3862,29,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,,
2008,158,3862,30,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,,
2008,158,3862,31,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,,
2008,158,3862,32,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,,
2008,158,3862,33,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,,
2008,158,3862,34,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,,
2008,158,3862,35,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,,
2008,158,3862,36,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,,
2008,158,3862,37,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,,
2008,158,3862,38,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,,
2008,158,3862,39,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,,
2008,158,3862,40,3788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,,
2009,147,4264,0,4205,.,.,97.605,99.144,98.447,0.237,0.239,97.093,98.027,97.902,98.852,1.546,0.849,0.238,0.001,1.131,2.068,0.847,0.851,1,0.00855999999999995,0.01539
2009,147,4264,1,4205,.,.,96.322,98.316,97.972,0.292,0.297,95.704,96.852,97.299,98.478,2.016,1.662,0.295,0.003,1.497,2.657,1.656,1.669,2,0.01684,0.01994
2009,147,4264,2,4205,.,.,95.397,97.449,97.895,0.325,0.334,94.715,95.994,97.129,98.458,2.091,2.512,0.330,0.006,1.514,2.816,2.501,2.523,3,0.02551,0.0205199999999999
2009,147,4264,3,4205,.,.,94.200,96.548,97.568,0.363,0.376,93.444,94.872,96.708,98.205,2.408,3.392,0.371,0.008,1.758,3.218,3.375,3.408,4,0.03452,0.02348
2009,147,4264,4,4205,.,.,92.944,95.603,97.219,0.399,0.417,92.120,93.686,96.271,97.929,2.743,4.313,0.409,0.012,2.022,3.632,4.290,4.336,5,0.0439700000000001,0.0265899999999999
2009,147,4264,5,4205,.,.,91.847,94.608,97.082,0.427,0.451,90.967,92.644,96.051,97.846,2.874,5.279,0.441,0.016,2.100,3.834,5.249,5.310,6,0.05392,0.0276100000000001
2009,147,4264,6,4205,.,.,90.905,93.563,97.082,0.450,0.451,89.981,91.747,96.051,97.846,2.874,6.221,0.468,0.020,2.058,3.899,6.182,6.260,7,0.06437,0.02658
2009,147,4264,7,4205,.,.,.,92.468,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,0.07532,
2009,147,4264,8,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,,
2009,147,4264,9,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,,
2009,147,4264,10,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,,
2009,147,4264,11,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,,
2009,147,4264,12,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,,
2009,147,4264,13,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,,
2009,147,4264,14,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,,
2009,147,4264,15,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,,
2009,147,4264,16,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,,
2009,147,4264,17,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,,
2009,147,4264,18,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,,
2009,147,4264,19,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,,
2009,147,4264,20,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,,
2009,147,4264,21,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,,
2009,147,4264,22,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,,
2009,147,4264,23,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,,
2009,147,4264,24,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,,
2009,147,4264,25,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,,
2009,147,4264,26,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,,
2009,147,4264,27,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,,
2009,147,4264,28,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,,
2009,147,4264,29,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,,
2009,147,4264,30,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,,
2009,147,4264,31,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,,
2009,147,4264,32,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,,
2009,147,4264,33,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,,
2009,147,4264,34,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,,
2009,147,4264,35,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,,
2009,147,4264,36,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,,
2009,147,4264,37,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,,
2009,147,4264,38,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,,
2009,147,4264,39,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,,
2009,147,4264,40,4205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,,
2010,150,4165,0,4105,.,.,97.642,99.166,98.463,0.238,0.240,97.128,98.066,97.915,98.869,1.530,0.827,0.239,0.001,1.114,2.055,0.825,0.829,1,0.00834000000000003,0.01524
2010,150,4165,1,4105,.,.,96.273,98.343,97.895,0.298,0.303,95.643,96.814,97.211,98.413,2.091,1.636,0.300,0.003,1.562,2.744,1.630,1.642,2,0.01657,0.0207000000000001
2010,150,4165,2,4105,.,.,95.318,97.495,97.768,0.333,0.341,94.620,95.928,96.990,98.346,2.216,2.466,0.338,0.006,1.624,2.953,2.455,2.477,3,0.02505,0.0217700000000001
2010,150,4165,3,4105,.,.,94.179,96.594,97.500,0.369,0.382,93.410,94.861,96.628,98.149,2.476,3.345,0.377,0.008,1.814,3.298,3.329,3.362,4,0.0340600000000001,0.0241499999999999
2010,150,4165,4,4105,.,.,92.923,95.662,97.138,0.406,0.424,92.084,93.677,96.176,97.860,2.824,4.252,0.416,0.012,2.091,3.727,4.229,4.276,5,0.0433799999999999,0.02739
2010,150,4165,5,4105,.,.,91.848,94.702,96.987,0.434,0.459,90.953,92.659,95.942,97.765,2.968,5.183,0.448,0.016,2.180,3.942,5.153,5.214,6,0.05298,0.02854
2010,150,4165,6,4105,.,.,.,93.682,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,0.06318,
2010,150,4165,7,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,,
2010,150,4165,8,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,,
2010,150,4165,9,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,,
2010,150,4165,10,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,,
2010,150,4165,11,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,,
2010,150,4165,12,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,,
2010,150,4165,13,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,,
2010,150,4165,14,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,,
2010,150,4165,15,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,,
2010,150,4165,16,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,,
2010,150,4165,17,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,,
2010,150,4165,18,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,,
2010,150,4165,19,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,,
2010,150,4165,20,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,,
2010,150,4165,21,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,,
2010,150,4165,22,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,,
2010,150,4165,23,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,,
2010,150,4165,24,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,,
2010,150,4165,25,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,,
2010,150,4165,26,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,,
2010,150,4165,27,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,,
2010,150,4165,28,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,,
2010,150,4165,29,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,,
2010,150,4165,30,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,,
2010,150,4165,31,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,,
2010,150,4165,32,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,,
2010,150,4165,33,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,,
2010,150,4165,34,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,,
2010,150,4165,35,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,,
2010,150,4165,36,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,,
2010,150,4165,37,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,,
2010,150,4165,38,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,,
2010,150,4165,39,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,,
2010,150,4165,40,4105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,,
2011,148,4489,0,4406,.,.,97.392,99.117,98.260,0.241,0.243,96.875,97.825,97.712,98.677,1.733,0.875,0.242,0.001,1.305,2.258,0.873,0.877,1,0.00882999999999996,0.0172500000000001
2011,148,4489,1,4406,.,.,96.303,98.272,97.997,0.286,0.291,95.699,96.824,97.338,98.493,1.992,1.704,0.289,0.003,1.484,2.621,1.698,1.711,2,0.0172799999999999,0.0196900000000001
2011,148,4489,2,4406,.,.,95.227,97.374,97.796,0.324,0.333,94.550,95.822,97.039,98.360,2.189,2.584,0.329,0.006,1.612,2.907,2.573,2.595,3,0.0262600000000001,0.0214699999999999
2011,148,4489,3,4406,.,.,94.252,96.426,97.745,0.354,0.368,93.515,94.907,96.898,98.362,2.238,3.510,0.362,0.009,1.607,3.035,3.493,3.527,4,0.03574,0.0217400000000001
2011,148,4489,4,4406,.,.,93.105,95.412,97.582,0.388,0.406,92.304,93.826,96.642,98.262,2.394,4.501,0.399,0.012,1.702,3.272,4.477,4.525,5,0.0458799999999999,0.02307
2011,148,4489,5,4406,.,.,.,94.335,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,0.0566500000000001,
2011,148,4489,6,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,,
2011,148,4489,7,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,,
2011,148,4489,8,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,,
2011,148,4489,9,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,,
2011,148,4489,10,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,,
2011,148,4489,11,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,,
2011,148,4489,12,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,,
2011,148,4489,13,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,,
2011,148,4489,14,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,,
2011,148,4489,15,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,,
2011,148,4489,16,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,,
2011,148,4489,17,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,,
2011,148,4489,18,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,,
2011,148,4489,19,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,,
2011,148,4489,20,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,,
2011,148,4489,21,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,,
2011,148,4489,22,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,,
2011,148,4489,23,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,,
2011,148,4489,24,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,,
2011,148,4489,25,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,,
2011,148,4489,26,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,,
2011,148,4489,27,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,,
2011,148,4489,28,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,,
2011,148,4489,29,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,,
2011,148,4489,30,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,,
2011,148,4489,31,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,,
2011,148,4489,32,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,,
2011,148,4489,33,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,,
2011,148,4489,34,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,,
2011,148,4489,35,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,,
2011,148,4489,36,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,,
2011,148,4489,37,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,,
2011,148,4489,38,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,,
2011,148,4489,39,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,,
2011,148,4489,40,4406,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,,
2012,161,4601,0,4532,.,.,97.462,99.146,98.302,0.235,0.237,96.959,97.883,97.769,98.708,1.691,0.847,0.236,0.001,1.275,2.203,0.845,0.849,1,0.00853999999999999,0.01684
2012,161,4601,1,4532,.,.,95.949,98.293,97.616,0.295,0.300,95.329,96.489,96.950,98.137,2.368,1.682,0.298,0.003,1.836,3.006,1.676,1.689,2,0.0170699999999999,0.0234400000000001
2012,161,4601,2,4532,.,.,94.759,97.400,97.288,0.334,0.343,94.062,95.376,96.526,97.885,2.689,2.552,0.340,0.006,2.081,3.415,2.541,2.564,3,0.0259999999999999,0.0264100000000001
2012,161,4601,3,4532,.,.,93.681,96.454,97.125,0.366,0.380,92.922,94.361,96.277,97.782,2.847,3.472,0.374,0.009,2.179,3.651,3.455,3.490,4,0.0354600000000001,0.02773
2012,161,4601,4,4532,.,.,.,95.453,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,0.04547,
2012,161,4601,5,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,,
2012,161,4601,6,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,,
2012,161,4601,7,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,,
2012,161,4601,8,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,,
2012,161,4601,9,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,,
2012,161,4601,10,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,,
2012,161,4601,11,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,,
2012,161,4601,12,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,,
2012,161,4601,13,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,,
2012,161,4601,14,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,,
2012,161,4601,15,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,,
2012,161,4601,16,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,,
2012,161,4601,17,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,,
2012,161,4601,18,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,,
2012,161,4601,19,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,,
2012,161,4601,20,4532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,,
